Source.Name,kind,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt
comments1.csv,youtube#comment,3953870,21292,0,533323,❤❤❤,,0,10/5/2025 0:03,10/5/2025 0:03
comments1.csv,youtube#comment,1375797,33644,86518,2707520,"Me, wearing them because they make my curves pop👋",,0,4/6/2023 19:01,4/6/2023 19:01
comments1.csv,youtube#comment,2494698,50201,53793,2558137,Que  lindo 😊,,0,16/12/2023 5:41,16/12/2023 5:41
comments1.csv,youtube#comment,2049512,16475,4763,2619670,Israel pls❤❤❤,,0,7/12/2023 20:56,7/12/2023 20:56
comments1.csv,youtube#comment,3637103,16203,85963,1223739,Linda ❤❤❤❤❤❤❤❤,,0,7/11/2024 0:43,7/11/2024 0:43
comments1.csv,youtube#comment,3836001,33644,73737,487700,"I have long, straight hair as well. It's thin, fine hair but I have a lot of it. I stopped blow drying my hair 3 years ago and holy cow!! The difference it made in my hair is amazing. I use a straightener on my hair some times if I end up sleeping on my hair while its still damp and i wake up with bed head, but it's so much healthier and softer now than it was when I always blew dry my hair.",,0,18/7/2024 2:26,18/7/2024 2:26
comments1.csv,youtube#comment,4171523,33756,6338,1810225,She really said C:,,0,29/4/2023 5:05,29/4/2023 5:05
comments1.csv,youtube#comment,4420369,24136,55433,952962,Omg😮 hadd ho gai😅,,0,15/7/2024 14:39,15/7/2024 14:39
comments1.csv,youtube#comment,1547164,49684,89542,2173372,What do you do when you don’t like the cut your friend gave you though?,,2,15/12/2024 2:31,15/12/2024 2:31
comments1.csv,youtube#comment,115055,45150,44543,773251,Aww thank you dear 😘🥰❤ please share ❤❤💘,4031349,0,2/2/2022 0:32,2/2/2022 0:32
comments1.csv,youtube#comment,1989413,44063,36266,1926273,Thank you for sharing this,,0,6/12/2024 1:41,6/12/2024 1:41
comments1.csv,youtube#comment,3897032,17225,37027,920902,I want to buy it where will I get pls...?so lovely,,0,25/2/2024 5:15,25/2/2024 5:15
comments1.csv,youtube#comment,2293657,3773,22135,1098475,"To look beautiful ❎️
To feel beautiful ✅️",,153,1/4/2025 1:00,1/4/2025 1:00
comments1.csv,youtube#comment,2151028,35328,5487,2298507,Iiiiiii kk nya enggak bisa mungkin😂😂😂😂😂😂😂😂😒😒👎👎👎,,0,31/3/2022 11:46,31/3/2022 11:46
comments1.csv,youtube#comment,1188064,7888,32663,1126747,I'm sorry but just make the wig blonde and you have Micha Bella from Red Dead Redemption 2,,0,9/6/2025 22:11,9/6/2025 22:11
comments1.csv,youtube#comment,1558094,41246,18969,233280,Both are amazing😍👍👍,,0,28/7/2021 22:19,28/7/2021 22:19
comments1.csv,youtube#comment,2613568,35304,78556,3424252,❤❤❤❤,,0,21/9/2024 17:13,21/9/2024 17:13
comments1.csv,youtube#comment,4241961,23924,65280,868996,shop this beauty rountine,,2,7/8/2024 18:36,7/8/2024 18:36
comments1.csv,youtube#comment,2477653,17059,2100,1661132,🖤🖤🖤,,0,29/12/2023 12:42,29/12/2023 12:42
comments1.csv,youtube#comment,1100519,14561,13287,795330,Há uma semana e meio meia janeiro e a família do casal 💑o local e a família e amigos do casal e amigos do Senhor minha amada e amada do Senhor meu e o meu alemão kkk e minha todos que vc venha tomar um ☝de amor que não me deixa em paz casa a sua vida minha linda e eu sou eu colocando a sua família e amigos meus amores e amo Allyne minha todos propósito e alegria abraço e 30hrs a e o a vai sua aqui no sábado e de vou me matar apaixonar oração por um tempo estante e o não vou nada a pra sobre que vida de dele bjs não sei o se de um colo ou de uma pessoa que vc a é necessidade é de que dar uma benção de mais Deus Deus para,,0,25/2/2023 19:05,25/2/2023 19:05
comments1.csv,youtube#comment,3687505,10895,79032,2762768,You should never be ashamed of who you are. You’re not fat you’re not not ugly you’re beautiful.,,0,30/7/2024 6:15,30/7/2024 6:15
comments1.csv,youtube#comment,59075,19495,77837,1061407,"@@abdullahwithgaming3646 Thank you for your  comment
Please check out our
Instagram  www.instagram.com/slbasics/
Facebook www.facebook.com/slbasics
Or order through website www.slbasics.com
Call us 03041110752
or WhatsApp on 0302-2227427",1115625,0,28/6/2021 21:44,28/6/2021 21:44
comments1.csv,youtube#comment,983183,37371,80118,1324275,No he does not think he looks good with makeup he KNOWS he looks good with makeup. <3,,39,28/12/2023 3:39,28/12/2023 3:39
comments1.csv,youtube#comment,4635118,28763,58851,2462338,My big forhead😮‍💨,,0,26/8/2024 7:22,26/8/2024 7:22
comments1.csv,youtube#comment,2871487,45729,63737,1710985,They literally arent 80 lbs. Learn english.,,0,3/10/2024 2:51,3/10/2024 2:51
comments1.csv,youtube#comment,3460915,41246,2657,12983,i am  bangladesh 😋😋😋,,1,18/8/2021 20:02,18/8/2021 20:02
comments1.csv,youtube#comment,515171,53161,59530,2897405,So true,4367987,0,6/7/2025 23:48,6/7/2025 23:48
comments1.csv,youtube#comment,3076455,39022,2947,1400602,Ahhhhhh the came in for a trim phase is actually so triggering,,0,8/7/2024 5:52,8/7/2024 5:52
comments1.csv,youtube#comment,933207,5475,90051,3021918,I just got the drunk elephant for Christmas I'm so happy we're twins❤🎉🎉😊😮,,1,27/12/2024 1:36,27/12/2024 1:36
comments1.csv,youtube#comment,3343130,48953,29310,85525,I love Indian,,0,11/11/2023 13:53,11/11/2023 13:53
comments1.csv,youtube#comment,1945416,6926,32656,2349005,1920’s but all of them are good,,1,24/7/2023 9:42,24/7/2023 9:42
comments1.csv,youtube#comment,3278813,29550,53751,2455707,Same person but the shape changes is real 😲,,0,24/7/2023 21:48,24/7/2023 21:48
comments1.csv,youtube#comment,934524,20111,82728,1770831,I am purple😂,,0,16/6/2025 3:38,16/6/2025 3:38
comments1.csv,youtube#comment,2709170,6926,26564,1401441,sams bank account be like:,,0,4/8/2024 23:18,4/8/2024 23:18
comments1.csv,youtube#comment,3427299,50201,53793,1149959,Thr next Reponzel,,0,17/11/2023 5:44,17/11/2023 5:44
comments1.csv,youtube#comment,1209544,19657,85280,2834704,Ye lo ❤️🧡💛💚💙💜🤎🖤🤍,,0,28/1/2023 23:39,28/1/2023 23:39
comments1.csv,youtube#comment,1421336,3089,50571,1402802,Sorry but this is a compilation of short clips of the product at different angles. I’ve seen better.💀,,2,17/4/2024 18:04,17/4/2024 18:04
comments1.csv,youtube#comment,270065,30386,85250,3622160,Лучше сначала красить потом стричь,1933243,0,28/1/2024 19:38,28/1/2024 19:38
comments1.csv,youtube#comment,3980517,19657,84290,36173,💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜,,0,15/1/2025 16:27,15/1/2025 16:27
comments1.csv,youtube#comment,4407587,48953,29310,3462088,you did understand our India flag a fun😮,,0,8/11/2023 14:00,8/11/2023 14:00
comments1.csv,youtube#comment,68991,31017,1481,788797,@@bloomzone3083 ohh okay ❤️ thanks for replying,2745756,0,25/6/2021 15:20,25/6/2021 15:20
comments1.csv,youtube#comment,2270444,15852,42307,452017,which foods are best for sagg cheeks?,,0,18/12/2024 19:32,18/12/2024 19:32
comments1.csv,youtube#comment,4310066,6926,32656,3437760,1930's,,0,29/6/2023 18:32,29/6/2023 18:32
comments1.csv,youtube#comment,1233409,21411,1265,1089651,"I feel you could have used a gloss on your lips, they would have looked BOMB. Whereas Kylie with a gloss would be just too much sugar syrup on a candy.",,0,23/5/2020 14:38,23/5/2020 14:38
comments1.csv,youtube#comment,751381,47472,19269,2310484,Where’s part 3 about under eyes?,,1,6/11/2022 10:09,6/11/2022 10:09
comments1.csv,youtube#comment,3438193,6926,26564,268453,2010,,0,23/6/2024 4:30,23/6/2024 4:30
comments1.csv,youtube#comment,390844,17491,1168,1075918,Thanks,2280514,0,8/8/2024 12:05,8/8/2024 12:05
comments1.csv,youtube#comment,4082683,40491,26325,787805,Better with blonde,,0,14/5/2021 9:56,14/5/2021 9:56
comments1.csv,youtube#comment,4615786,29822,44981,2665520,Nice one 😱,,1,8/8/2022 15:12,8/8/2022 15:12
comments1.csv,youtube#comment,938996,3397,1648,2664835,happy birthday ♥,,0,5/12/2022 2:30,5/12/2022 2:30
comments1.csv,youtube#comment,3991206,43757,75407,961659,I love you anushka Di,,1,17/12/2020 21:38,17/12/2020 21:38
comments1.csv,youtube#comment,3172779,33644,86518,3534117,"Skinny jeans make my legs hurt! They like death grip the back of your knees 😭 baggy jeans are more comfy for me and they make my legs look long, as they are.",,0,15/6/2023 8:44,15/6/2023 8:45
comments1.csv,youtube#comment,4524282,28652,83975,2963634,Elf,,0,29/6/2021 18:19,29/6/2021 18:19
comments1.csv,youtube#comment,4033456,6131,72983,2147820,Betterhelp supports israel so ...☺️,,2,9/12/2023 20:02,9/12/2023 20:02
comments1.csv,youtube#comment,3226020,6653,67777,712368,"Bdeya pr Indian bride jitne khubsurat nhe lge Mughe .
However she is beautiful . By our bride ke baat alg hai.",,0,1/9/2023 0:56,1/9/2023 0:56
comments1.csv,youtube#comment,3256008,45231,55963,1819413,Indian makeup is so good💟💟,,0,1/5/2021 17:21,1/5/2021 17:21
comments1.csv,youtube#comment,1277832,41246,18969,1492024,India 🇮🇳bast,,0,23/4/2022 17:27,23/4/2022 17:27
comments1.csv,youtube#comment,1888142,41983,26809,786038,❤❤❤❤❤,,0,29/12/2023 11:10,29/12/2023 11:10
comments1.csv,youtube#comment,1029583,8458,36593,458418,❤❤❤,,0,12/6/2025 16:11,12/6/2025 16:11
comments1.csv,youtube#comment,85337,17352,71237,1161589,@@becreativewithrama756 sabko yes kehne ki kya zarurat hai,4572272,1,1/9/2021 17:57,1/9/2021 17:57
comments1.csv,youtube#comment,3658247,6926,32656,660591,"40's 50's 60's

👇",,0,25/6/2023 15:25,25/6/2023 15:25
comments1.csv,youtube#comment,4449040,19657,84290,1020069,💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜,,0,1/12/2022 21:42,1/12/2022 21:42
comments1.csv,youtube#comment,188105,805,18615,2991072,"Bro all you can think about is getting ripped, atleast that guy has a personality other than ""MUSCLES!!!!1!1!!!1""",4649828,0,5/3/2023 18:03,5/3/2023 18:03
comments1.csv,youtube#comment,1174033,45729,58551,1842158,All bc your beauty,,0,8/6/2025 1:30,8/6/2025 1:30
comments1.csv,youtube#comment,755973,23510,35878,2040239,Belle,,0,23/6/2025 15:04,23/6/2025 15:04
comments1.csv,youtube#comment,4691518,1634,35934,3314866,"I don't have much hope but let's try this
Will update if anything change 

1 day ✅
2 day ✅
3 day ✅
4 day ✅
5 day i did some exercises but didn't watched the video 
6 day did few of these exercises
7 day ✅ tip please be very gentle while doing these exercises
8 day ✅
9 day ✅
10 day ✅
11 day ✅  there is little pain in my nose 😢 and the tip of my nose has become a bit stiff too 😑
12 day ✅ the stiffness and pain is gone 🥹
13 day ✅
14 day ✅",,8,8/3/2024 12:24,22/3/2024 0:41
comments1.csv,youtube#comment,34239,11344,75767,1763982,"Hello
My friend gave me a challenge to reach 600 subscribers before Christmas 🌲
Pls help me to reach 600 subscribers
😭😭🙏",2559671,1,16/12/2020 21:34,16/12/2020 21:34
comments1.csv,youtube#comment,4581432,30832,37233,2477400,"I remember so vividly at 10 a friend putting her hand on my face and asking why my face was so flat. 

Its low key been an insecurity of mine since then. Gotta try this. Thanks ❤",,0,28/8/2024 0:19,28/8/2024 0:19
comments1.csv,youtube#comment,1718019,12599,83110,2229386,Is it n!$$@,,0,5/6/2025 8:50,5/6/2025 8:50
comments1.csv,youtube#comment,4438372,39641,6051,2453077,Beautiful. Love the eye look.,,0,19/7/2020 0:10,19/7/2020 0:10
comments1.csv,youtube#comment,1985844,47768,8662,3153825,Beautiful 😻 happy,,0,25/2/2023 12:49,25/2/2023 12:49
comments1.csv,youtube#comment,2978059,12599,83110,583096,N+J=❤,,0,25/6/2025 4:41,25/6/2025 4:41
comments1.csv,youtube#comment,4657633,40431,10456,1109450,Acchi nahin lag rahi ho didi,,0,24/7/2024 19:07,24/7/2024 19:07
comments1.csv,youtube#comment,1863399,31541,26622,3041367,Di products name btaiye,,0,19/8/2021 1:31,19/8/2021 1:31
comments1.csv,youtube#comment,2145036,17753,70504,1503174,Beautiful ❤,,0,5/3/2025 12:33,5/3/2025 12:33
comments1.csv,youtube#comment,3613093,14429,69445,1293107,Nothing bad with no makeup. People watch TV too much.,,0,14/9/2023 5:10,14/9/2023 5:10
comments1.csv,youtube#comment,1234597,21937,52463,543470,YOOO REALL,,0,17/2/2024 8:36,17/2/2024 8:36
comments1.csv,youtube#comment,155895,18073,76480,2682914,Yeah right ☺️,2917823,0,5/10/2022 1:42,5/10/2022 1:42
comments1.csv,youtube#comment,1553735,45729,58551,1503043,Ginger for sure!❤️❤️,,0,6/6/2025 3:32,6/6/2025 3:32
comments1.csv,youtube#comment,245988,11075,20515,2731348,apna jab over powder laga tha tho ap bohot lag rahe tha 😀😀😀😯😮,1229298,0,29/6/2023 15:27,29/6/2023 15:27
comments1.csv,youtube#comment,1287466,16770,83302,2884203,Dhappa 😂,,0,28/12/2022 10:24,28/12/2022 10:24
comments1.csv,youtube#comment,1316434,37866,30346,348982,So good,,0,5/11/2023 4:54,5/11/2023 4:54
comments1.csv,youtube#comment,1023755,24020,50706,37615,DID SHE PULL OUT A CURLING WAND..,,0,23/11/2024 12:06,23/11/2024 12:06
comments1.csv,youtube#comment,2988915,18073,23997,2712385,Angry girl,,0,29/3/2023 17:17,29/3/2023 17:17
comments1.csv,youtube#comment,3367714,37924,20778,2775584,Kya use Kiya apne face para,,0,25/2/2023 21:54,25/2/2023 21:54
comments1.csv,youtube#comment,1680119,19657,84290,1353301,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,,0,31/3/2024 18:03,31/3/2024 18:03
comments1.csv,youtube#comment,100609,46658,80234,1560034,armys : SHE SAID BTSSSS 🥳😍😍,3485063,1,8/11/2021 1:02,8/11/2021 1:02
comments1.csv,youtube#comment,4322073,5555,55245,3093738,Ella productindeyum name prayumo,,1,25/9/2022 19:54,25/9/2022 19:54
comments1.csv,youtube#comment,902608,1738,70034,2640596,Lepa si  u robloxu,,0,24/2/2025 14:09,24/2/2025 14:09
comments1.csv,youtube#comment,843733,29048,32958,1435466,OMG!! CAN WE GET A STEP BY STEP VIDEO!! I'm so interested in what products were used in this Short Clip!! I BEG I BEG I BEG!!!!,,0,19/1/2024 13:54,19/1/2024 13:54
comments1.csv,youtube#comment,4554566,41246,18969,2772135,Indian,,0,27/8/2021 15:31,27/8/2021 15:31
comments1.csv,youtube#comment,942529,21411,68637,1461987,So cute 🥰 and nice 😊,,0,7/8/2022 2:24,7/8/2022 2:24
comments1.csv,youtube#comment,914267,20111,82728,1054439,Did she use poop,,0,19/5/2025 12:36,19/5/2025 12:36
comments1.csv,youtube#comment,1882345,48533,51048,1527354,How to get dye off your face or skin use rubbing alcohol,,0,16/4/2021 7:37,16/4/2021 7:37
comments1.csv,youtube#comment,3119465,45729,63737,814162,Looks real,,0,15/9/2024 4:09,15/9/2024 4:09
comments1.csv,youtube#comment,854013,49557,79540,2987558,👍👍👍👌👌👌,,0,8/10/2024 22:57,8/10/2024 22:57
comments1.csv,youtube#comment,3228655,1738,70034,3149790,𝖤𝗅 𝗀𝖺𝗇𝖺𝖽𝗈 𝗌𝖾 𝗆𝖾 𝗃𝗎𝗇𝗍𝗈 ͡° ͜ʖ ͡°,,0,9/4/2025 9:35,9/4/2025 9:35
comments1.csv,youtube#comment,1878189,52864,88288,2436607,mawi leh pek mai²,,0,15/4/2021 20:28,15/4/2021 20:28
comments1.csv,youtube#comment,336073,34801,72169,3111953,WOW dii you looking gorgeous in saree ❤❤,840107,0,24/4/2025 21:40,24/4/2025 21:40
comments1.csv,youtube#comment,148547,2464,89663,2873034,"T͟h͟a͟n͟k͟s͟~͟~͟f͟o͟r͟ ͟w͟a͟t͟c͟h͟i͟n͟g͟!͟!͟
͟W͟h͟a͟t͟s͟A͟p͟p͟➕͟➊͟➑͟➍͟➌͟➌͟➎͟➋͟➑͟➏͟➒͟➎͟🔥͟🔥͟💯͟💯͟🚀͟🚀͟",3490806,0,27/8/2022 21:30,27/8/2022 21:30
comments1.csv,youtube#comment,2097396,18073,51351,2069833,night,,0,24/3/2023 10:28,24/3/2023 10:28
comments1.csv,youtube#comment,2299461,47768,59561,707380,Fabulous!! ❤,,1,30/6/2024 11:15,30/6/2024 11:15
comments1.csv,youtube#comment,746673,1100,24080,323047,Bring out that beauty glamorous🎤👑💯✌🏿🫶🏿👏🏿👏🏿,,0,19/5/2024 21:07,19/5/2024 21:07
comments1.csv,youtube#comment,4618235,12084,33859,2097098,O Hlo bhn g hama aata hai ok,,0,4/3/2024 17:27,4/3/2024 17:27
comments1.csv,youtube#comment,2128169,10267,92656,346263,I think she’s absolutely beautiful both ways!,,0,7/3/2023 11:24,7/3/2023 11:24
comments1.csv,youtube#comment,1870110,52155,31143,958926,Arehhhh kiiii mistiiii meye ❤🥹,,1,24/12/2024 4:39,24/12/2024 4:39
comments1.csv,youtube#comment,4191792,31673,39486,1858222,3,,0,17/7/2023 11:09,17/7/2023 11:09
comments1.csv,youtube#comment,2246336,34895,87949,663659,OMG YOU CUTE,,0,26/10/2021 2:15,26/10/2021 2:15
comments1.csv,youtube#comment,805271,20162,75828,3558529,Gk salah cowok dandan kaya cewek,,0,22/2/2023 15:20,22/2/2023 15:20
comments1.csv,youtube#comment,1566611,30386,87764,3616893,"Столько вранья. Сразу молодые, да и лет на 20 моложе! А когда помоет голову? И будет ха ха!",,0,25/5/2025 1:30,25/5/2025 1:30
comments1.csv,youtube#comment,4451071,53421,69179,1777770,I watched this 5 times! Cannot believe the transformation!,,0,17/1/2025 22:04,17/1/2025 22:04
comments1.csv,youtube#comment,2426486,45729,58551,2929670,bald your percet the way you are I love you,,0,6/6/2025 10:44,6/6/2025 10:44
comments1.csv,youtube#comment,3850776,33069,76940,1862013,❤❤❤❤❤,,0,21/4/2025 16:38,21/4/2025 16:38
comments1.csv,youtube#comment,458620,45150,82432,715633,"😂😂😂😂😂😂❤ even mine for sure, she is  amazing  really!!! 😂😂😂😂😂",3717257,8,22/3/2025 17:57,22/3/2025 17:57
comments1.csv,youtube#comment,4355097,47940,87197,1653538,Wow ai video ta khub sundor ❤️👍😘,,5,3/3/2022 22:23,3/3/2022 22:23
comments1.csv,youtube#comment,404444,43368,72873,1868614,Similarly many people will think wyt guys are unattractive so each to their own,4368014,2,19/10/2024 21:56,19/10/2024 21:56
comments1.csv,youtube#comment,1468440,12599,83110,467793,J for Jake if we get 7 likes Í will tell him😅,,0,11/3/2025 23:39,11/3/2025 23:39
comments1.csv,youtube#comment,4080911,29048,14019,1916799,I LOVE your voice so cute,,0,30/7/2022 7:45,30/7/2022 7:45
comments1.csv,youtube#comment,3282928,15003,19122,1316895,BLOnD,,0,14/5/2023 21:55,14/5/2023 21:55
comments1.csv,youtube#comment,3787710,24278,18893,2274510,Só precisa hidratar esse cabelo. Tá ressecado.,,0,9/2/2024 4:12,9/2/2024 4:12
comments1.csv,youtube#comment,3878000,33020,27965,1960421,Kindly ap yh bta dain k brushes best kis brand k achy hn??,,0,18/3/2021 22:30,18/3/2021 22:30
comments1.csv,youtube#comment,3768860,18469,71460,4059,She looks gorgeous,,4,13/5/2021 18:43,13/5/2021 18:43
comments1.csv,youtube#comment,3820269,47083,78900,2426199,I followed one of your hair tutorials the other day and oh my gosh my hair looked absolutely majestic just like yours,,48,22/9/2023 1:43,22/9/2023 1:43
comments1.csv,youtube#comment,30375,29108,73857,2893668,And 29 Feb is my birthday😉😉,2315774,1,30/11/2020 22:41,30/11/2020 22:41
comments1.csv,youtube#comment,504175,1216,89991,1845145,@@selmaaldn yww,2978467,0,13/6/2025 21:25,13/6/2025 21:25
comments1.csv,youtube#comment,4067666,18073,76480,2944751,Pakistan,,0,19/10/2022 0:44,19/10/2022 0:44
comments1.csv,youtube#comment,748270,13899,82723,1180629,Am Anfang sieht es 😂😢 aus,,0,24/12/2024 1:17,24/12/2024 1:17
comments1.csv,youtube#comment,800177,19657,50274,2942738,Beautiful😍✨❤,,1,10/7/2022 16:05,10/7/2022 16:05
comments1.csv,youtube#comment,1733407,18073,76480,78526,Pakistan ❤❤❤❤🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰,,0,21/12/2023 22:34,21/12/2023 22:34
comments1.csv,youtube#comment,2783271,6926,26564,77938,1960,,0,17/2/2025 6:04,17/2/2025 6:04
comments1.csv,youtube#comment,2518082,25598,43457,3243383,Girl you are extremely beautiful!!❤️,,1,4/1/2024 11:02,4/1/2024 11:02
comments1.csv,youtube#comment,1301635,29158,13479,3239970,10 out of 10,,0,21/11/2022 23:08,21/11/2022 23:08
comments1.csv,youtube#comment,4535200,22457,38141,1969959,Pakistani ki ldkiya bhot pyaari hoti hain ...masha allah🥰,,7,13/12/2020 15:26,13/12/2020 15:26
comments1.csv,youtube#comment,2958735,3595,74736,1361735,Mashallah,,0,6/5/2024 2:43,6/5/2024 2:43
comments1.csv,youtube#comment,861656,14927,16266,2731542,Amazing success story MashaAllah. Proud of her 👏👏,,0,4/3/2023 11:26,4/3/2023 11:26
comments1.csv,youtube#comment,2283842,24136,55433,390394,What 😳,,0,26/5/2023 6:16,26/5/2023 6:16
comments1.csv,youtube#comment,1968959,45884,60019,190001,"انت اجمل،منهم،الف مرة تبركة الله",,0,12/6/2025 5:28,12/6/2025 5:28
comments1.csv,youtube#comment,4378818,29048,10902,160993,Um not being rude but is that your real voice 🤔,,0,9/1/2023 4:30,9/1/2023 4:30
comments2.csv,youtube#comment,3403605,23845,31993,2874725,my 5 year old brother said dolphin 🤣🤣,,0,3/4/2025 21:49,3/4/2025 21:49
comments2.csv,youtube#comment,3957372,32163,88966,757766,You look very beautiful and cute ❤,,0,17/7/2024 16:51,17/7/2024 16:51
comments2.csv,youtube#comment,1272592,18073,69091,858228,American 🇺🇲,,0,29/1/2023 13:01,29/1/2023 13:01
comments2.csv,youtube#comment,4006296,47781,38945,2179100,MASHA'ALLAH♥♥♥,,0,28/7/2022 6:38,28/7/2022 6:38
comments2.csv,youtube#comment,521568,13736,92721,364652,"As a scene kid, YOU KILLED IT😻‼️",,0,5/5/2025 4:28,5/5/2025 4:28
comments2.csv,youtube#comment,1506870,19521,86018,3573931,They all are cute but that black / gray is laid,,0,8/6/2025 10:13,8/6/2025 10:13
comments2.csv,youtube#comment,4622792,50316,75217,2747889,Scrubbing is a big NO.,,1,29/4/2024 20:09,29/4/2024 20:09
comments2.csv,youtube#comment,3243039,45135,21883,1582414,"Ooooo bhai ,,,maro mujhe maro",,0,12/7/2021 4:45,12/7/2021 4:45
comments2.csv,youtube#comment,3546894,48953,29310,950619,Nice as Heaven,,0,2/11/2023 10:35,2/11/2023 10:35
comments2.csv,youtube#comment,517433,26247,47960,3131,"It looks cute, but why does the hair need to be protected if its just existing? I mean i get while  sleeping, but just out in the air?",,0,29/2/2024 0:13,29/2/2024 0:13
comments2.csv,youtube#comment,3514035,14492,18248,2485633,U will never be a woman,,0,6/6/2023 8:27,6/6/2023 8:27
comments2.csv,youtube#comment,507190,14593,30549,839647,But vhen vill he vear vigs,2021275,2526,19/6/2025 16:18,19/6/2025 16:18
comments2.csv,youtube#comment,3160745,29048,10902,2328750,“OwWAWw juicy I like juIcE ✨”,,0,6/5/2023 23:15,6/5/2023 23:15
comments2.csv,youtube#comment,2073904,42213,34718,748717,"قصيره
صوتي حلو
احب الكيبوب
متلازمة جوسوا 
البس واسع 
مو بكمي",,0,19/6/2025 8:26,19/6/2025 8:26
comments2.csv,youtube#comment,2141035,19657,84290,2130763,💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜,,0,4/12/2022 21:49,4/12/2022 21:49
comments2.csv,youtube#comment,191762,20114,64178,1435008,It just ...cus she diff....u said that..cus u don't see her in real time....ppl tend to reacts instead.....,792665,0,10/3/2023 22:24,10/3/2023 22:24
comments2.csv,youtube#comment,428635,18073,16282,68999,Hindu❤❤❤❤❤❤❤❤❤❤❤❤ kyunki main Hindu Jay Shri Ram ❤❤❤,4245088,0,26/12/2024 16:52,26/12/2024 16:52
comments2.csv,youtube#comment,4684180,22146,62565,102584,"Hey can i borrow your hair?
Yea of course bestie!💀",,0,31/10/2024 7:43,31/10/2024 7:43
comments2.csv,youtube#comment,4580029,11679,743,2564964,Keren ya,,1,4/5/2024 20:27,4/5/2024 20:27
comments2.csv,youtube#comment,614683,52025,9477,3433185,"I can‘t understand what the „older one“ says - she doesn‘t  articulate well. And I am not native. What a pityyyyyyyy 😂
It is Great anyway!!❤",,0,14/5/2025 22:42,14/5/2025 22:42
comments2.csv,youtube#comment,1689130,39822,18358,2320621,Beautiful❤,,0,16/10/2023 14:04,16/10/2023 14:04
comments2.csv,youtube#comment,2505828,32288,14197,3567008,"Brazil public schools do not have dress code, and if it does some employe comes and tells you that you can't wear those clothes again, nothing more",,0,18/9/2024 4:31,18/9/2024 4:31
comments2.csv,youtube#comment,2194797,10895,46768,1503646,We love u ur beautiful ❤,,0,26/2/2025 14:10,26/2/2025 14:10
comments2.csv,youtube#comment,2770696,12252,36539,1131228,IT worked!,,2,21/4/2024 23:27,21/4/2024 23:27
comments2.csv,youtube#comment,4025018,16770,83302,2724593,Wow,,0,5/2/2023 13:47,5/2/2023 13:47
comments2.csv,youtube#comment,4110071,805,92514,50810,"Why haven’t you become a stylist yet?
 It’s gorgeous!",,2,11/3/2023 10:51,11/3/2023 10:51
comments2.csv,youtube#comment,3704675,35598,3478,3483909,💕💕💕,,0,3/12/2022 8:00,3/12/2022 8:00
comments2.csv,youtube#comment,2106396,37371,64527,981266,So this is the vid that koolean saw,,0,21/5/2024 0:09,21/5/2024 0:09
comments2.csv,youtube#comment,4696588,8458,66343,2359652,Lifted beautifully!!!!!,,0,22/1/2023 3:16,22/1/2023 3:16
comments2.csv,youtube#comment,4585987,40431,10456,33975,Eye pe jyada highlater😂😂😂😂😂,,0,13/12/2023 13:46,13/12/2023 13:46
comments2.csv,youtube#comment,3905246,43156,87968,1316625,Dang how did you do that,,0,23/3/2025 9:23,23/3/2025 9:23
comments2.csv,youtube#comment,3380284,2103,54315,763062,Thans you❤❤❤❤,,0,16/7/2024 5:03,16/7/2024 5:03
comments2.csv,youtube#comment,1519631,48533,51048,1398511,She is SO SO pretty 🥺🥰,,0,18/4/2021 17:11,18/4/2021 17:11
comments2.csv,youtube#comment,3634020,41246,87323,3569429,"itni der mei toh phone mein ek aurat akar kaheigi  the number you have dialled is not answering "" 🤣🤣🤣",,2,12/12/2022 22:19,12/12/2022 22:19
comments2.csv,youtube#comment,3878528,35581,90651,2387816,THAT hair is a MASTERPIECE,,0,23/3/2025 1:42,23/3/2025 1:42
comments2.csv,youtube#comment,3719560,6876,63388,313117,Youre so pretty ❤❤,,1,8/5/2025 2:41,8/5/2025 2:41
comments2.csv,youtube#comment,2042732,10895,46768,497299,AHHHH ATEEE ❤❤❤,,0,23/4/2025 7:05,23/4/2025 7:05
comments2.csv,youtube#comment,3767072,25622,21958,2908677,Mam aap se milna hai,,0,28/12/2022 0:52,28/12/2022 0:52
comments2.csv,youtube#comment,1571927,45150,5628,3406618,"✨صباح الخير  :
‏""لا تقلق، هذه الفوضى في ذهنك أنت فقط، هي عند الله مُدبرة ومنظمة ومرتبة، وستسير إلىٰ اليُسر بحول الله.. هوّن عليك"" 💗💗.",,0,15/2/2024 6:47,15/2/2024 6:47
comments2.csv,youtube#comment,3486180,24136,55433,2092638,And some how the tapes magically put make up on too? 😂😅,,0,23/6/2023 9:01,23/6/2023 9:01
